timestamp,model_name,request_count
2025-06-07 18:26:57,efficientnetb0,1
2025-06-07 18:26:57,resnet18,1
2025-06-07 18:26:57,vit16,3
2025-06-07 18:26:58,efficientnetb0,3
2025-06-07 18:26:58,resnet18,3
2025-06-07 18:26:58,vit16,7
2025-06-07 18:26:59,efficientnetb0,5
2025-06-07 18:26:59,resnet18,5
2025-06-07 18:26:59,vit16,11
2025-06-07 18:27:00,efficientnetb0,7
2025-06-07 18:27:00,resnet18,7
2025-06-07 18:27:00,vit16,15
2025-06-07 18:27:01,efficientnetb0,9
2025-06-07 18:27:01,resnet18,9
2025-06-07 18:27:01,vit16,19
2025-06-07 18:27:02,vit16,23
2025-06-07 18:27:02,efficientnetb0,11
2025-06-07 18:27:02,resnet18,11
2025-06-07 18:27:03,efficientnetb0,13
2025-06-07 18:27:03,resnet18,13
2025-06-07 18:27:03,vit16,27
2025-06-07 18:27:04,efficientnetb0,15
2025-06-07 18:27:04,resnet18,15
2025-06-07 18:27:04,vit16,31
2025-06-07 18:27:05,efficientnetb0,26
2025-06-07 18:27:05,resnet18,26
2025-06-07 18:27:05,vit16,54
2025-06-07 18:27:06,vit16,41
2025-06-07 18:27:06,efficientnetb0,20
2025-06-07 18:27:06,resnet18,20
2025-06-07 18:27:07,vit16,45
2025-06-07 18:27:07,resnet18,22
2025-06-07 18:27:07,efficientnetb0,22
2025-06-07 18:27:08,efficientnetb0,12
2025-06-07 18:27:08,resnet18,12
2025-06-07 18:27:08,vit16,24
2025-06-07 18:27:09,efficientnetb0,38
2025-06-07 18:27:09,resnet18,38
2025-06-07 18:27:09,vit16,78
2025-06-07 18:27:10,efficientnetb0,28
2025-06-07 18:27:10,resnet18,28
2025-06-07 18:27:10,vit16,57
2025-06-07 18:27:11,efficientnetb0,15
2025-06-07 18:27:11,resnet18,15
2025-06-07 18:27:11,vit16,30
2025-06-07 18:27:12,resnet18,31
2025-06-07 18:27:12,vit16,63
2025-06-07 18:27:12,efficientnetb0,31
2025-06-07 18:27:13,efficientnetb0,50
2025-06-07 18:27:13,resnet18,50
2025-06-07 18:27:13,vit16,102
2025-06-07 18:27:14,efficientnetb0,36
2025-06-07 18:27:14,resnet18,36
2025-06-07 18:27:14,vit16,73
2025-06-07 18:27:15,resnet18,38
2025-06-07 18:27:15,efficientnetb0,38
2025-06-07 18:27:15,vit16,77
2025-06-07 18:27:16,efficientnetb0,40
2025-06-07 18:27:16,resnet18,20
2025-06-07 18:27:16,vit16,40
2025-06-07 18:27:17,resnet18,62
2025-06-07 18:27:17,vit16,126
2025-06-07 18:27:17,efficientnetb0,42
2025-06-07 18:27:18,vit16,44
2025-06-07 18:27:18,resnet18,22
2025-06-07 18:27:18,efficientnetb0,44
2025-06-07 18:27:19,efficientnetb0,46
2025-06-07 18:27:19,resnet18,68
2025-06-07 18:27:19,vit16,138
2025-06-07 18:27:20,efficientnetb0,48
2025-06-07 18:27:20,resnet18,48
2025-06-07 18:27:20,vit16,97
2025-06-07 18:27:21,efficientnetb0,50
2025-06-07 18:27:21,resnet18,25
2025-06-07 18:27:21,vit16,100
2025-06-07 18:27:22,efficientnetb0,50
2025-06-07 18:27:22,resnet18,50
2025-06-07 18:27:22,vit16,50
2025-06-07 18:27:23,resnet18,50
2025-06-07 18:27:23,vit16,100
2025-06-07 18:27:23,efficientnetb0,50
2025-06-07 18:27:24,efficientnetb0,50
2025-06-07 18:27:24,resnet18,50
2025-06-07 18:27:24,vit16,150
2025-06-07 18:27:25,efficientnetb0,50
2025-06-07 18:27:25,resnet18,50
2025-06-07 18:27:25,vit16,100
2025-06-07 18:27:26,resnet18,50
2025-06-07 18:27:26,efficientnetb0,50
2025-06-07 18:27:26,vit16,100
2025-06-07 18:27:27,efficientnetb0,50
2025-06-07 18:27:27,resnet18,50
2025-06-07 18:27:27,vit16,100
2025-06-07 18:27:28,resnet18,50
2025-06-07 18:27:28,vit16,100
2025-06-07 18:27:28,efficientnetb0,50
2025-06-07 18:27:29,vit16,100
2025-06-07 18:27:29,resnet18,50
2025-06-07 18:27:29,efficientnetb0,50
2025-06-07 18:27:30,efficientnetb0,50
2025-06-07 18:27:30,resnet18,50
2025-06-07 18:27:30,vit16,100
2025-06-07 18:27:31,efficientnetb0,50
2025-06-07 18:27:31,resnet18,50
2025-06-07 18:27:31,vit16,100
2025-06-07 18:27:32,efficientnetb0,50
2025-06-07 18:27:32,resnet18,50
2025-06-07 18:27:32,vit16,100
2025-06-07 18:27:33,efficientnetb0,50
2025-06-07 18:27:33,resnet18,50
2025-06-07 18:27:33,vit16,100
2025-06-07 18:27:34,resnet18,50
2025-06-07 18:27:34,vit16,100
2025-06-07 18:27:34,efficientnetb0,50
2025-06-07 18:27:35,efficientnetb0,50
2025-06-07 18:27:35,resnet18,50
2025-06-07 18:27:35,vit16,100
2025-06-07 18:27:36,efficientnetb0,50
2025-06-07 18:27:36,resnet18,50
2025-06-07 18:27:36,vit16,100
2025-06-07 18:27:37,resnet18,50
2025-06-07 18:27:37,efficientnetb0,50
2025-06-07 18:27:37,vit16,100
2025-06-07 18:27:38,efficientnetb0,50
2025-06-07 18:27:38,resnet18,50
2025-06-07 18:27:38,vit16,100
2025-06-07 18:27:39,resnet18,50
2025-06-07 18:27:39,vit16,100
2025-06-07 18:27:39,efficientnetb0,50
2025-06-07 18:27:40,vit16,50
2025-06-07 18:27:40,resnet18,25
2025-06-07 18:27:40,efficientnetb0,25
2025-06-07 18:27:41,efficientnetb0,75
2025-06-07 18:27:41,resnet18,75
2025-06-07 18:27:41,vit16,100
2025-06-07 18:27:42,efficientnetb0,50
2025-06-07 18:27:42,resnet18,50
2025-06-07 18:27:42,vit16,150
2025-06-07 18:27:43,efficientnetb0,50
2025-06-07 18:27:43,resnet18,50
2025-06-07 18:27:43,vit16,100
2025-06-07 18:27:44,efficientnetb0,50
2025-06-07 18:27:44,resnet18,50
2025-06-07 18:27:44,vit16,100
2025-06-07 18:27:45,resnet18,50
2025-06-07 18:27:45,vit16,100
2025-06-07 18:27:45,efficientnetb0,50
2025-06-07 18:27:46,efficientnetb0,50
2025-06-07 18:27:46,resnet18,50
2025-06-07 18:27:46,vit16,100
2025-06-07 18:27:47,efficientnetb0,50
2025-06-07 18:27:47,resnet18,50
2025-06-07 18:27:47,vit16,100
2025-06-07 18:27:48,resnet18,50
2025-06-07 18:27:48,efficientnetb0,50
2025-06-07 18:27:48,vit16,100
2025-06-07 18:27:49,efficientnetb0,50
2025-06-07 18:27:49,resnet18,50
2025-06-07 18:27:49,vit16,100
2025-06-07 18:27:50,resnet18,50
2025-06-07 18:27:50,vit16,100
2025-06-07 18:27:50,efficientnetb0,50
2025-06-07 18:27:51,vit16,100
2025-06-07 18:27:51,resnet18,50
2025-06-07 18:27:51,efficientnetb0,50
2025-06-07 18:27:52,efficientnetb0,50
2025-06-07 18:27:52,resnet18,50
2025-06-07 18:27:52,vit16,100
2025-06-07 18:27:53,efficientnetb0,50
2025-06-07 18:27:53,resnet18,50
2025-06-07 18:27:53,vit16,100
2025-06-07 18:27:54,efficientnetb0,25
2025-06-07 18:27:54,resnet18,25
2025-06-07 18:27:54,vit16,50
2025-06-07 18:27:55,efficientnetb0,75
2025-06-07 18:27:55,resnet18,75
2025-06-07 18:27:55,vit16,150
2025-06-07 18:27:56,resnet18,50
2025-06-07 18:27:56,vit16,100
2025-06-07 18:27:56,efficientnetb0,50
2025-06-07 18:27:57,efficientnetb0,50
2025-06-07 18:27:57,resnet18,50
2025-06-07 18:27:57,vit16,100
2025-06-07 18:27:58,efficientnetb0,50
2025-06-07 18:27:58,resnet18,50
2025-06-07 18:27:58,vit16,100
2025-06-07 18:27:59,resnet18,50
2025-06-07 18:27:59,efficientnetb0,50
2025-06-07 18:27:59,vit16,100
2025-06-07 18:28:00,efficientnetb0,50
2025-06-07 18:28:00,resnet18,50
2025-06-07 18:28:00,vit16,100
2025-06-07 18:28:01,resnet18,50
2025-06-07 18:28:01,vit16,100
2025-06-07 18:28:01,efficientnetb0,50
2025-06-07 18:28:02,vit16,100
2025-06-07 18:28:02,resnet18,50
2025-06-07 18:28:02,efficientnetb0,50
2025-06-07 18:28:03,efficientnetb0,50
2025-06-07 18:28:03,resnet18,50
2025-06-07 18:28:03,vit16,100
2025-06-07 18:28:04,efficientnetb0,25
2025-06-07 18:28:04,resnet18,25
2025-06-07 18:28:04,vit16,50
2025-06-07 18:28:05,efficientnetb0,75
2025-06-07 18:28:05,resnet18,75
2025-06-07 18:28:05,vit16,150
2025-06-07 18:28:06,efficientnetb0,50
2025-06-07 18:28:06,resnet18,50
2025-06-07 18:28:06,vit16,100
2025-06-07 18:28:07,resnet18,50
2025-06-07 18:28:07,vit16,100
2025-06-07 18:28:07,efficientnetb0,50
2025-06-07 18:28:08,efficientnetb0,50
2025-06-07 18:28:08,resnet18,50
2025-06-07 18:28:08,vit16,100
2025-06-07 18:28:09,efficientnetb0,50
2025-06-07 18:28:09,resnet18,50
2025-06-07 18:28:09,vit16,100
2025-06-07 18:28:10,resnet18,50
2025-06-07 18:28:10,efficientnetb0,50
2025-06-07 18:28:10,vit16,100
2025-06-07 18:28:11,efficientnetb0,50
2025-06-07 18:28:11,resnet18,50
2025-06-07 18:28:11,vit16,100
2025-06-07 18:28:12,resnet18,50
2025-06-07 18:28:12,vit16,100
2025-06-07 18:28:12,efficientnetb0,50
2025-06-07 18:28:13,vit16,100
2025-06-07 18:28:13,resnet18,50
2025-06-07 18:28:13,efficientnetb0,50
2025-06-07 18:28:14,efficientnetb0,25
2025-06-07 18:28:14,resnet18,25
2025-06-07 18:28:14,vit16,50
2025-06-07 18:28:15,efficientnetb0,75
2025-06-07 18:28:15,resnet18,75
2025-06-07 18:28:15,vit16,150
2025-06-07 18:28:16,efficientnetb0,50
2025-06-07 18:28:16,resnet18,50
2025-06-07 18:28:16,vit16,100
2025-06-07 18:28:17,efficientnetb0,50
2025-06-07 18:28:17,resnet18,50
2025-06-07 18:28:17,vit16,100
2025-06-07 18:28:18,resnet18,50
2025-06-07 18:28:18,vit16,100
2025-06-07 18:28:18,efficientnetb0,50
2025-06-07 18:28:19,efficientnetb0,25
2025-06-07 18:28:19,resnet18,25
2025-06-07 18:28:19,vit16,50
2025-06-07 18:28:20,efficientnetb0,75
2025-06-07 18:28:20,resnet18,75
2025-06-07 18:28:20,vit16,150
2025-06-07 18:28:21,resnet18,50
2025-06-07 18:28:21,efficientnetb0,50
2025-06-07 18:28:21,vit16,100
2025-06-07 18:28:22,efficientnetb0,50
2025-06-07 18:28:22,resnet18,50
2025-06-07 18:28:22,vit16,100
2025-06-07 18:28:23,resnet18,50
2025-06-07 18:28:23,vit16,100
2025-06-07 18:28:23,efficientnetb0,50
2025-06-07 18:28:24,vit16,50
2025-06-07 18:28:24,efficientnetb0,25
2025-06-07 18:28:24,resnet18,25
2025-06-07 18:28:25,efficientnetb0,75
2025-06-07 18:28:25,resnet18,75
2025-06-07 18:28:25,vit16,150
2025-06-07 18:28:26,efficientnetb0,50
2025-06-07 18:28:26,resnet18,50
2025-06-07 18:28:26,vit16,100
2025-06-07 18:28:27,efficientnetb0,50
2025-06-07 18:28:27,resnet18,50
2025-06-07 18:28:27,vit16,100
2025-06-07 18:28:28,efficientnetb0,25
2025-06-07 18:28:28,resnet18,25
2025-06-07 18:28:28,vit16,50
2025-06-07 18:28:29,vit16,150
2025-06-07 18:28:29,resnet18,75
2025-06-07 18:28:29,efficientnetb0,75
2025-06-07 18:28:30,efficientnetb0,50
2025-06-07 18:28:30,resnet18,50
2025-06-07 18:28:30,vit16,100
2025-06-07 18:28:31,efficientnetb0,50
2025-06-07 18:28:31,resnet18,50
2025-06-07 18:28:31,vit16,100
2025-06-07 18:28:32,efficientnetb0,50
2025-06-07 18:28:32,resnet18,50
2025-06-07 18:28:32,vit16,100
2025-06-07 18:28:33,efficientnetb0,50
2025-06-07 18:28:33,resnet18,50
2025-06-07 18:28:33,vit16,100
2025-06-07 18:28:34,resnet18,50
2025-06-07 18:28:34,vit16,100
2025-06-07 18:28:34,efficientnetb0,50
2025-06-07 18:28:35,efficientnetb0,50
2025-06-07 18:28:35,resnet18,50
2025-06-07 18:28:35,vit16,100
2025-06-07 18:28:36,efficientnetb0,50
2025-06-07 18:28:36,resnet18,50
2025-06-07 18:28:36,vit16,100
2025-06-07 18:28:37,efficientnetb0,50
2025-06-07 18:28:37,resnet18,50
2025-06-07 18:28:37,vit16,100
2025-06-07 18:28:38,efficientnetb0,50
2025-06-07 18:28:38,resnet18,50
2025-06-07 18:28:38,vit16,100
2025-06-07 18:28:39,vit16,50
2025-06-07 18:28:39,resnet18,25
2025-06-07 18:28:39,efficientnetb0,25
2025-06-07 18:28:40,efficientnetb0,75
2025-06-07 18:28:40,resnet18,75
2025-06-07 18:28:40,vit16,150
2025-06-07 18:28:41,efficientnetb0,50
2025-06-07 18:28:41,resnet18,50
2025-06-07 18:28:41,vit16,100
2025-06-07 18:28:42,efficientnetb0,50
2025-06-07 18:28:42,resnet18,50
2025-06-07 18:28:42,vit16,100
2025-06-07 18:28:43,efficientnetb0,50
2025-06-07 18:28:43,resnet18,50
2025-06-07 18:28:43,vit16,100
2025-06-07 18:28:44,resnet18,50
2025-06-07 18:28:44,vit16,100
2025-06-07 18:28:44,efficientnetb0,50
2025-06-07 18:28:45,resnet18,50
2025-06-07 18:28:45,vit16,100
2025-06-07 18:28:45,efficientnetb0,50
2025-06-07 18:28:46,efficientnetb0,50
2025-06-07 18:28:46,resnet18,50
2025-06-07 18:28:46,vit16,100
2025-06-07 18:28:47,efficientnetb0,50
2025-06-07 18:28:47,resnet18,50
2025-06-07 18:28:47,vit16,100
2025-06-07 18:28:48,efficientnetb0,50
2025-06-07 18:28:48,resnet18,50
2025-06-07 18:28:48,vit16,100
2025-06-07 18:28:49,efficientnetb0,50
2025-06-07 18:28:49,resnet18,50
2025-06-07 18:28:49,vit16,100
2025-06-07 18:28:50,resnet18,25
2025-06-07 18:28:50,vit16,50
2025-06-07 18:28:50,efficientnetb0,25
2025-06-07 18:28:51,efficientnetb0,75
2025-06-07 18:28:51,resnet18,75
2025-06-07 18:28:51,vit16,150
2025-06-07 18:28:52,efficientnetb0,50
2025-06-07 18:28:52,resnet18,50
2025-06-07 18:28:52,vit16,100
2025-06-07 18:28:53,resnet18,50
2025-06-07 18:28:53,efficientnetb0,50
2025-06-07 18:28:53,vit16,100
2025-06-07 18:28:54,efficientnetb0,50
2025-06-07 18:28:54,resnet18,50
2025-06-07 18:28:54,vit16,100
2025-06-07 18:28:55,resnet18,50
2025-06-07 18:28:55,vit16,100
2025-06-07 18:28:55,efficientnetb0,50
2025-06-07 18:28:56,vit16,100
2025-06-07 18:28:56,resnet18,50
2025-06-07 18:28:56,efficientnetb0,50
2025-06-07 18:28:57,efficientnetb0,50
2025-06-07 18:28:57,resnet18,50
2025-06-07 18:28:57,vit16,100
2025-06-07 18:28:58,efficientnetb0,50
2025-06-07 18:28:58,resnet18,50
2025-06-07 18:28:58,vit16,100
2025-06-07 18:28:59,efficientnetb0,50
2025-06-07 18:28:59,resnet18,50
2025-06-07 18:28:59,vit16,100
2025-06-07 18:29:00,vit16,50
2025-06-07 18:29:00,efficientnetb0,25
2025-06-07 18:29:00,resnet18,25
2025-06-07 18:29:01,vit16,150
2025-06-07 18:29:01,resnet18,75
2025-06-07 18:29:01,efficientnetb0,75
2025-06-07 18:29:02,efficientnetb0,50
2025-06-07 18:29:02,resnet18,50
2025-06-07 18:29:02,vit16,100
2025-06-07 18:29:03,efficientnetb0,50
2025-06-07 18:29:03,resnet18,50
2025-06-07 18:29:03,vit16,100
2025-06-07 18:29:04,vit16,100
2025-06-07 18:29:04,efficientnetb0,50
2025-06-07 18:29:04,resnet18,50
2025-06-07 18:29:05,resnet18,50
2025-06-07 18:29:05,vit16,100
2025-06-07 18:29:05,efficientnetb0,50
2025-06-07 18:29:06,resnet18,50
2025-06-07 18:29:06,vit16,100
2025-06-07 18:29:06,efficientnetb0,50
2025-06-07 18:29:07,vit16,100
2025-06-07 18:29:07,resnet18,50
2025-06-07 18:29:07,efficientnetb0,50
2025-06-07 18:29:08,efficientnetb0,50
2025-06-07 18:29:08,resnet18,50
2025-06-07 18:29:08,vit16,100
2025-06-07 18:29:09,efficientnetb0,50
2025-06-07 18:29:09,resnet18,50
2025-06-07 18:29:09,vit16,100
2025-06-07 18:29:10,efficientnetb0,50
2025-06-07 18:29:10,resnet18,50
2025-06-07 18:29:10,vit16,100
2025-06-07 18:29:11,efficientnetb0,50
2025-06-07 18:29:11,resnet18,50
2025-06-07 18:29:11,vit16,100
2025-06-07 18:29:12,vit16,100
2025-06-07 18:29:12,resnet18,50
2025-06-07 18:29:12,efficientnetb0,50
2025-06-07 18:29:13,efficientnetb0,25
2025-06-07 18:29:13,resnet18,25
2025-06-07 18:29:13,vit16,50
2025-06-07 18:29:14,efficientnetb0,75
2025-06-07 18:29:14,resnet18,75
2025-06-07 18:29:14,vit16,150
2025-06-07 18:29:15,efficientnetb0,50
2025-06-07 18:29:15,resnet18,50
2025-06-07 18:29:15,vit16,100
2025-06-07 18:29:16,efficientnetb0,50
2025-06-07 18:29:16,resnet18,50
2025-06-07 18:29:16,vit16,100
2025-06-07 18:29:17,resnet18,50
2025-06-07 18:29:17,vit16,100
2025-06-07 18:29:17,efficientnetb0,50
2025-06-07 18:29:18,efficientnetb0,25
2025-06-07 18:29:18,resnet18,25
2025-06-07 18:29:18,vit16,50
2025-06-07 18:29:19,efficientnetb0,75
2025-06-07 18:29:19,resnet18,75
2025-06-07 18:29:19,vit16,150
2025-06-07 18:29:20,efficientnetb0,50
2025-06-07 18:29:20,resnet18,50
2025-06-07 18:29:20,vit16,100
2025-06-07 18:29:21,efficientnetb0,50
2025-06-07 18:29:21,resnet18,50
2025-06-07 18:29:21,vit16,100
2025-06-07 18:29:22,vit16,50
2025-06-07 18:29:22,resnet18,25
2025-06-07 18:29:22,efficientnetb0,25
2025-06-07 18:29:23,efficientnetb0,75
2025-06-07 18:29:23,resnet18,75
2025-06-07 18:29:23,vit16,150
2025-06-07 18:29:24,efficientnetb0,50
2025-06-07 18:29:24,resnet18,50
2025-06-07 18:29:24,vit16,100
2025-06-07 18:29:25,efficientnetb0,50
2025-06-07 18:29:25,resnet18,50
2025-06-07 18:29:25,vit16,100
2025-06-07 18:29:26,efficientnetb0,25
2025-06-07 18:29:26,resnet18,25
2025-06-07 18:29:26,vit16,50
2025-06-07 18:29:27,resnet18,75
2025-06-07 18:29:27,vit16,150
2025-06-07 18:29:27,efficientnetb0,75
2025-06-07 18:29:28,resnet18,50
2025-06-07 18:29:28,vit16,100
2025-06-07 18:29:28,efficientnetb0,50
2025-06-07 18:29:29,efficientnetb0,50
2025-06-07 18:29:29,resnet18,50
2025-06-07 18:29:29,vit16,100
2025-06-07 18:29:30,efficientnetb0,50
2025-06-07 18:29:30,resnet18,50
2025-06-07 18:29:30,vit16,100
2025-06-07 18:29:31,efficientnetb0,25
2025-06-07 18:29:31,resnet18,25
2025-06-07 18:29:32,efficientnetb0,75
2025-06-07 18:29:32,resnet18,75
2025-06-07 18:29:32,vit16,150
2025-06-07 18:29:33,efficientnetb0,50
2025-06-07 18:29:33,resnet18,50
2025-06-07 18:29:33,vit16,100
2025-06-07 18:29:34,vit16,100
2025-06-07 18:29:34,efficientnetb0,50
2025-06-07 18:29:34,resnet18,50
2025-06-07 18:29:35,efficientnetb0,50
2025-06-07 18:29:35,resnet18,50
2025-06-07 18:29:35,vit16,100
2025-06-07 18:29:36,efficientnetb0,25
2025-06-07 18:29:36,resnet18,25
2025-06-07 18:29:36,vit16,50
2025-06-07 18:29:37,efficientnetb0,75
2025-06-07 18:29:37,resnet18,75
2025-06-07 18:29:37,vit16,150
2025-06-07 18:29:38,vit16,100
2025-06-07 18:29:38,efficientnetb0,50
2025-06-07 18:29:38,resnet18,50
2025-06-07 18:29:39,vit16,100
2025-06-07 18:29:39,efficientnetb0,50
2025-06-07 18:29:39,resnet18,50
2025-06-07 18:29:40,efficientnetb0,25
2025-06-07 18:29:40,resnet18,25
2025-06-07 18:29:40,vit16,50
2025-06-07 18:29:41,efficientnetb0,75
2025-06-07 18:29:41,resnet18,75
2025-06-07 18:29:41,vit16,150
2025-06-07 18:29:42,efficientnetb0,50
2025-06-07 18:29:42,resnet18,50
2025-06-07 18:29:42,vit16,100
2025-06-07 18:29:43,efficientnetb0,50
2025-06-07 18:29:43,resnet18,50
2025-06-07 18:29:43,vit16,100
2025-06-07 18:29:44,resnet18,25
2025-06-07 18:29:44,vit16,50
2025-06-07 18:29:44,efficientnetb0,25
2025-06-07 18:29:45,efficientnetb0,75
2025-06-07 18:29:45,resnet18,75
2025-06-07 18:29:45,vit16,150
2025-06-07 18:29:46,efficientnetb0,50
2025-06-07 18:29:46,resnet18,50
2025-06-07 18:29:46,vit16,100
2025-06-07 18:29:47,efficientnetb0,50
2025-06-07 18:29:47,resnet18,50
2025-06-07 18:29:47,vit16,100
2025-06-07 18:29:48,efficientnetb0,50
2025-06-07 18:29:48,resnet18,50
2025-06-07 18:29:48,vit16,100
2025-06-07 18:29:49,efficientnetb0,25
2025-06-07 18:29:49,resnet18,25
2025-06-07 18:29:50,resnet18,75
2025-06-07 18:29:50,efficientnetb0,75
2025-06-07 18:29:50,vit16,150
2025-06-07 18:29:51,resnet18,50
2025-06-07 18:29:51,efficientnetb0,50
2025-06-07 18:29:51,vit16,100
